"id","account","text","text2"
"48","@RockMeeting_MD","#Coronavirus - Pas de concerts avant l'automne 2021 selon la préconisation d'un conseiller spécial de l'OMS:","#Coronavirus - Pas d"
"115","@jerome_riviere","Le député 🇺🇸 @RepMarkGreen affirme dans un entretien sur @FoxNews que la Chine  a demandé à #Macron en échange de la vente de 1milliard de #masques l’utilisation par la France 法國旗幟 de la technologie 5G #HUAWEI

GRAVISSIME

Nouveau scandal #COVID19?
@AfpFactuel
 
@Valeurs
 
@Mediapart","Le député 🇺🇸 @RepMar"
"4279","@LremTon","Regardez en bas du document ce qu'ils nous préparent pour les #Municipales2020 et le reste !🤬🤬🤬

Le document est daté du 25 février.

A RT en masse.

On lâche rien 👊","Regardez en bas du d"
"3318","@djev13","vacances d'été le 31 juillet il manquait plus que ca","vacances d'été le 31"
"4686","@inteldotwav","Data from http://windy.com shows a massive release of sulfur dioxide gas from the outskirts of Wuhan, commonly associated with the burning of organic matters. Levels are elevated, even compared with the rest of China.","Data from http://win"
"4173","@AiphanMarcel","«Le risque d’importation depuis Wuhan est quasi nul, le risque de propagation du #coronavirus dans la population est très faible»
C’était le 24 janvier, elle avait mis des affiches
Maintenant, #Buzyn veut qu’on se tape les coudes
#Municipales2020 #COVID19","«Le risque d’importa"
"4278","@ghoeberx","However, people are trying to invalidate my comparison, because of the wording. That's definitely not true, because this wording issue applies to ALL countries. So for everyone to be happy, I updated the wording in the below testing chart. #COVID19 #France","However, people are "
"3679","@LaPieQuiRale","L’armée arrive pour le confinement ! Photos pris ce matin venant de 2 sources différentes Nantes (camion) et Banlieue 77 (les tanks). Fini les parcs ! #ResterChezVous #coronavirus #armee #COVIDー19 #macron20h #militaires #confinement","L’armée arrive pour "
"3679","@Ryk75013","Je crois qu'on y est... 😅","Je crois qu'on y est"
"13","@sarah_aly70","Wilson","Wilson"
"40",NA,"Confirman el #coronavirus que a causado la epidemia en #Wuhan se produjo por tomar sopa de murciélago, este animal contienen más de 60 tipos de virus.
Nota: ¿Chinos HDP, no se pueden tomar una sopa como la gente normal?, de pollo, garbanzos, tienen que causar estas pandemia","Confirman el #corona"
"94","@1Njooud","فايروس الكورونا","فايروس الكورونا"
"157",NA,"#Coronavirus. Ya van 10.000 muertos por el virus en China, pero esa información esta siendo bloqueada. Alex Backman.","#Coronavirus. Ya van"
"94","@alrai","اليونسيف: فيروس كورونا كبير الحجم ويعيش 12 ساعة على","اليونسيف: فيروس كورو"
"211","@1st_is_EGYPT","معني كلمة نجاح","معني كلمة نجاح"
"340","@Wesal_TV","كوريا الشمالية : اعدام أي شخص يصاب بفيروس","كوريا الشمالية : اعد"
"412",NA,"A Brescia et Bergamo, on transforme des masques de Decathlon en support pour respirateurs. Cet élément commençait à manquer. Grâce à une valve créée en 3d en une semaine, ils en ont produit suffisamment.Le génie humain dans l'adversité, ça m'épate ! #covid19, #Italie","A Brescia et Bergamo"
"609","@AlturkiFakher","#كورونا","#كورونا"
"609","@Shen7alkYaLiby","مقلعه من دبي إلى بكين ( الصين )","مقلعه من دبي إلى بكي"
"1185",NA,"El Alcalde de Madrid puso a los sin techo una condición. Estar empadronado en Madrid. El resultado ha sido este. Lógicamente","El Alcalde de Madrid"
"1407","@Cazatalentos","El Alcalde de Madrid puso a los sin techo una condición. Estar empadronado en Madrid. El resultado ha sido este. Lógicamente","El Alcalde de Madrid"
"1690",NA,"¿Ha dicho la presentadora de @informativost5 que en Alemania gracias a Dios se complica la situación? Si, lo ha dicho #Periodismo Alucinante","¿Ha dicho la present"
"1932","@Franckigevaro","99% de guérison chez les marins du Charles de Gaulle traités à la Chloroquine et à l'Azythromycine.","99% de guérison chez"
"1932","@KnoflachC","99% de guérison chez les marins du Charles de Gaulle traités à la Chloroquine et à l'Azythromycine.","99% de guérison chez"
"1932","@Blog_de_paris","99% de guérison chez les marins du Charles de Gaulle traités à la Chloroquine et à l'Azythromycine.","99% de guérison chez"
"1932","@Agobian","99% de guérison chez les marins du Charles de Gaulle traités à la Chloroquine et à l'Azythromycine.","99% de guérison chez"
"2215",NA,"Carmena ex-alcaldesa de Madrid 76 años ha recibido en su casa un respirador personal de la empresa 'VitalAire' por no acudir a un Hospital Público y hacer cola como el resto de españoles. Hay españoles de primera y de segunda. Que da demostrado.","Carmena ex-alcaldesa"
"2513","@rosadiezglez","Es el momento de que el Ejército se haga cargo. Y, si el gobierno bilduetarra no quiere, que salga por su propia iniciativa. Y, si es necesario, que derroquen a los traidores a la patria.","Es el momento de que"
"2514","@Santi_ABASCAL","Casi 10.000 sanitarios contajiados. Alguien deberá responder por ello.","Casi 10.000 sanitari"
"2883",NA,"6. Ojo a esto nuevo en CD ayer: en un estudio de los cl Coronavirus, hubo un 17,99 transmisión asintomática y el virus sobrevivió en las superficies (fomites) hasta 17 días. bit.ly/3afJQvp","6. Ojo a esto nuevo "
"2883",NA,"AHORA: CDC señala en nuevo estudio que el coronavirus sobrevivió en las cabinas del barco Princess Cruise -- 17 días después de que los pasajeros desembarcaron. cnb.cx 72UXZYIC","AHORA: CDC señala en"
"3140","@BakryMP","بعد زيارة الصين وزيرة الصحة تسافر الي إيطاليا ، المرض","بعد زيارة الصين وزير"
"3142","@Hasanmaqsh","الممتلكات تحت حالة الذعر من كورونا في","الممتلكات تحت حالة ا"
"3271",NA,"Musulmán residente en España, que seguro ha comprado todo eso con ayudas. Para que se vea el egoísmo que tiene no siendo consciente de que mucha comida se va a poner mala y hay más gente que la necesita. Les importamos una los demás. #COVID2019 #PodemosCiao","Musulmán residente e"
"3330","@HassanOAlasiri","شارع صاري بمدينة جدة.","شارع صاري بمدينة جدة"
"3439","@7b_371","#قطر ظهر على التلفزيون لتطمين","#قطر ظهر على التلفزي"
"3439","@amjadt25","مسؤول في الصحة في قطر هرب من استديو التلفزيون","مسؤول في الصحة في قط"
"3674","@ebngataralmulla","الأحوال ولاقوة الا بالله.. مطار اديس ابابا","الأحوال ولاقوة الا ب"
"3771","@lmamofpeace","MUST WATCH:
BDS leader in South Africa claims that Israel is an apartheid state and provides important notices in Hebrew only.
He is slammed by Israeli Arab @Yoseph Haddad who tells him: ""Stop lying, I got Israel's coronavirus warning in Arabic.""
SHARE!","MUST WATCH:
BDS lead"
"3771","@YosephHaddad","The BDS leader in South Africa lied on live Tv. His problem is that i was there to expose it.","The BDS leader in So"
"3772","@liwaa5june","#لواء_5يونيو | الرئيس ترامب يعلن الآن في مؤتمر صحفي أن شركة روش الطبية ستكون","#لواء_5يونيو | الرئي"
"3853","@RuR1111","بحرينيات مصابين بكورونا هاربين من الحجر الصحي","بحرينيات مصابين بكور"
"3853","@mahdhdg","كورونا هروب بحرينيات من الحجر الصحي","كورونا هروب بحرينيات"
"3853","@teamb_alhalab","هروب بحرينيات من الحجر الصحي","هروب بحرينيات من الح"
"3886","@Felip_GMarquez","Es el momento de afrontar una responsabilidad que no está al alcance de este Gobierno. Debe convocarse un gabinete de crisis donde no estén presentes los actuales ministros, sino gente cualificada.","Es el momento de afr"
"4011","@Simer","El diputado de Podemos Pablo Echenique, ingresado de urgencia en la UCI tras dar positivo en #Coronavirus Sería el segundo caso confirmado en la sede del partido","El diputado de Podem"
"4037","@n_o_n_2_7","هل صحيح لقو حاله جديده كورونا في جده حي البغداديه؟","هل صحيح لقو حاله جدي"
"4037","@z0UlwpddH7wBOKX","حاله اشتباه #کورونا في جده أمراه صينيه قبل لحضات الله","حاله اشتباه #کورونا "
"4038","@Rana40752360","#كورونا بعد تكبيره","#كورونا بعد تكبيره"
"4065","@Noticias_RCN","URGENTE: Confirman primer caso de coronavirus en Ibagué. - Más información en Noticias RCN noticiasren.com.co","URGENTE: Confirman p"
"4121",NA,"RTVE ha publicado un mapa ilustrando los casos de coronavirus en España cuando en realidad se trata de un mapa del tamaño medio de pene por comunidades, lo acaban de borrar estoy llorando","RTVE ha publicado un"
"4127",NA,"La Xunta de Galicia ordena el cierre de todas las guarderías, colegios y universidades durante 15 días","La Xunta de Galicia "
"4129","@GjisPorc","La ex alcaldesa de Madrid, Manuela Carmena, da positivo en Coronavirus.","La ex alcaldesa de M"
"4202","@iplayexchange13","عون الى وزارة","عون الى وزارة"
"4236","@AlMasryAlYoum","#گورونا».. كيف تنيا #أحمد خالد توفيق","#گورونا».. كيف تنيا "
"4255",NA,"Es un virus de diseño, encargado a laboratorios por Christine Lagarde cuando estaba al frente del FMI.","Es un virus de diseñ"
"4267","@zman_news","فيديو / قطر تتلف الفقع الإيراني.","فيديو / قطر تتلف الف"
"4268","@SalimRamzym73","أغنية صينية تعتذر للمسلمين و الشعب الإيغور بسبب فيروس كورونا","أغنية صينية تعتذر لل"
"4296","@caryl_karen","تأكد لنا نقل ولي عهد ابوظبي محمد بن زايد الى مستشفي كليفلاند بابوظبي","تأكد لنا نقل ولي عهد"
"4415","@hanasalem2019","عاجل .. الحرم المكي شبه فارغ بعد وقف العمرة خشية فيروس","عاجل .. الحرم المكي "
"4435","@Bandaralshaf","و بندر آل شافي *وباء_كورونا ينتشر في المدارس المصرية الدرجة حدوث وفيات !!","و بندر آل شافي *وباء"
"4483","@ismiiita","Hoy en el LIDL de lugo .....no puede ser mas increible la imagen","Hoy en el LIDL de lu"
"4516","@OnSideAr","إصابة اليكسيس سانشيز بفايروس كورونا !!","إصابة اليكسيس سانشيز"
"4548",NA,"#coronavirusEspana #Coronavirius Parece parodia, pero es la caza del infectado en los controles de China.","#coronavirusEspana #"
"4548",NA,"No patiu, és com una grip...","No patiu, és com una"
"4570",NA,"FUERA DEL ENTRETENIMIENTO: el libro del autor Dean Koontz prediciendo el coronavirus es fake. Cambiaron una página entera, colocando a un cientifico ruso (lliá Paparópov) por uno chino (Li Chen Y cambiaron el nombre del virus ""Gorki-400"" por ""Wuhan-400"".","FUERA DEL ENTRETENIM"
"4570",NA,"El libro ""The eyes of the darkness"" (1981) describe la existencia en 2020 de un virus letal que toma el nombre de la ciudad china de Wuhan, epicentro del coronavirus","El libro ""The eyes o"
"4587","@WorldPopProject","Our updated analyses on @MedArXiv: 'Assessing spread risk of Wuhan novel coronavirus within and beyond China, January-April 2020: a travel networkbased modelling study' with Chinese CDC and Bluedot:","Our updated analyses"
"4591",NA,"Estas son la medidas que toman en China","Estas son la medidas"
"4591",NA,"China is killing more then 10 million Animals as precautionary measures to stop spread of #Coronavirus by burning them alive or burying them in pits.","China is killing mor"
"4591",NA,"Hola vengo a mostrar lo que están haciendo con los cerdos infectados por el coronavirus en China Me pregunto porque no hacen lo mismo con las personas, los hospitales tapados hasta la jeta de gente infectada y con los animales hacen esto como si la vida de ellos no importara","Hola vengo a mostrar"
